procode,gbcode,q101a1,q101b1,q101c1,q101d1,q101e1,q101f1,q101g1,q101h1,q101i1,q101j1,q101k1,q101l1,q101m1,q101a2,q101a3,q101a4,q101a5,q101a6,q201,q202,q203,q204,q205,q206,q207,q208,q209,q211,q212,q213,q301,q302,q304,q305,q306,q307,q308,q309,q310,q311,q312,q313,q314,q315,q316
11,110114,1,1,197102,41,1,3,1,2,1,1,1,1995,1,2,3,3,-1,-1,1995,1,7,43,5,3,3000,7,14,2,2,-1,199412,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,197003,32,1,2,1,2,1,1,1,2005,1,2,3,-1,-1,-1,2005,1,8,41,5,3,1500,7,8,6,2,-1,199102,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,196306,37,1,3,1,2,1,1,1,1994,1,2,3,3,-1,-1,1994,1,6,41,5,3,2500,7,14,7,2,-1,198810,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197208,51,1,3,1,2,1,1,1,1995,1,2,3,3,3,-1,1995,1,6,41,5,3,1000,7,8,6,2,-1,198902,3,-1,-1,1,200812,1,1,2,0,2,2,2,4,2
11,110114,1,1,197302,62,20,2,1,2,1,1,1,2005,1,2,3,3,-1,-1,2005,1,7,43,5,3,2000,7,14,1,1,3,198810,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197110,51,1,3,2,2,1,1,1,2011,1,2,3,3,-1,-1,1990,1,8,48,6,1,1600,5,9,2,2,-1,199408,2,-1,-1,1,201110,3,2,2,1,2,2,2,4,1
11,110114,1,1,196611,13,1,4,1,2,1,1,1,1992,1,2,3,3,-1,-1,1992,1,6,41,5,3,2000,7,10,1,2,-1,198601,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198503,61,1,5,1,2,1,1,1,2011,1,2,-1,-1,-1,-1,2011,1,1,10,3,1,2800,6,9,2,1,2,201102,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,196905,13,1,3,1,2,1,1,1,2011,1,2,3,3,-1,-1,2007,1,7,43,5,3,1000,7,12,2,2,-1,199805,2,-1,-1,1,200603,7,2,1,0,2,1,2,4,2
11,110114,1,2,197505,61,1,3,1,2,5,1,1,2010,1,2,3,-1,-1,-1,1996,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,199802,1,2,-1,1,200901,7,2,1,0,2,2,2,4,1
11,110114,1,2,198007,13,1,3,1,2,1,1,1,2000,1,2,3,-1,-1,-1,1996,1,1,45,3,1,1600,5,10,2,1,3,200112,1,2,-1,1,200407,3,2,2,0,2,2,2,4,1
11,110114,1,1,198103,13,1,4,1,2,1,1,1,2009,1,2,3,3,-1,-1,2000,1,13,20,3,1,3500,5,8,2,1,1,200301,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197409,51,1,2,1,2,1,1,1,1999,1,2,3,-1,-1,-1,1999,1,1,61,10,1,1600,6,8,2,1,1,199412,1,1,1,1,200202,7,1,1,0,2,2,2,4,1
11,110114,1,2,198203,13,1,3,1,2,5,1,1,2006,1,2,3,3,-1,-1,2006,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200309,2,-1,-1,1,200909,3,1,2,0,2,2,2,4,1
11,110114,1,2,196510,51,1,2,1,2,1,1,1,1995,1,2,3,-1,-1,-1,1993,1,1,61,10,1,1600,6,8,2,1,1,198509,1,2,-1,2,-1,-1,-1,-1,0,2,2,2,4,2
11,110114,1,2,198209,23,1,7,1,2,5,1,1,2011,2,2,3,-1,-1,-1,1999,4,-1,-1,-1,-1,-1,-1,-1,5,1,1,200703,1,2,-1,1,201107,7,2,6,0,2,2,2,3,2
11,110114,1,1,197209,23,1,4,2,2,1,1,1,2006,1,2,3,-1,-1,-1,2006,1,6,41,5,3,1580,7,12,2,2,-1,199708,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198306,13,1,3,1,2,5,1,1,2004,2,2,3,3,-1,-1,2000,4,-1,-1,-1,-1,-1,-1,-1,8,2,-1,200411,2,-1,-1,1,201006,3,2,2,0,2,2,2,4,2
11,110114,1,1,197408,36,1,3,1,2,1,1,1,2009,1,2,-1,-1,-1,-1,1990,1,10,41,5,3,2000,6,9,1,2,-1,199312,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197103,41,1,3,1,2,1,1,1,2009,1,2,3,-1,-1,-1,2005,1,1,61,6,1,2400,6.5,10,2,2,-1,199312,2,-1,-1,1,199809,2,1,2,0,2,2,2,4,2
11,110114,1,1,196010,15,1,2,1,2,1,1,1,1998,1,2,3,-1,-1,-1,1996,1,4,63,4,1,4000,7,12,2,2,-1,198210,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,196906,13,1,2,1,2,1,1,1,2003,1,2,3,3,-1,-1,2002,1,1,45,6,1,1500,7,12,2,2,-1,198901,2,-1,-1,1,200811,3,1,2,0,2,2,2,4,2
11,110114,1,2,197812,13,1,3,1,2,5,1,1,2008,1,2,3,-1,-1,-1,2003,4,-1,-1,-1,-1,-1,-1,-1,7,2,-1,200605,1,2,-1,1,200705,3,2,2,0,2,2,2,4,1
11,110114,1,2,197210,13,1,3,1,2,4,1,1,2006,1,2,3,-1,-1,-1,2006,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,199010,2,-1,-1,1,201003,3,1,2,0,2,2,2,4,1
11,110114,1,1,198205,37,1,5,1,2,1,1,1,1999,1,2,3,-1,-1,-1,1999,1,1,20,6,1,5000,6,8,2,2,-1,200410,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,199310,13,1,3,1,1,4,1,1,2000,1,5,5,-1,-1,-1,2000,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197504,13,1,5,2,2,1,1,1,2009,1,2,3,-1,-1,-1,1998,1,1,20,6,1,2800,6,8,5,1,2,200605,1,1,1,1,200910,7,2,1,-9,2,2,2,4,1
11,110114,1,2,196412,13,1,3,1,3,1,1,1,1997,1,2,3,3,-1,-1,1997,1,1,61,6,1,1800,5,8,2,1,3,198711,2,-1,-1,1,200803,3,1,2,0,2,2,2,4,1
11,110114,1,2,197409,42,1,3,1,2,5,1,1,2009,1,2,3,3,-1,-1,2009,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,199712,2,-1,-1,1,200912,2,1,2,0,2,2,2,4,1
11,110114,1,1,196010,42,1,3,2,2,4,1,1,2002,1,2,3,3,-1,-1,2002,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,198205,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198911,35,1,3,1,1,1,1,1,2010,2,7,-1,-1,-1,-1,2010,1,6,41,5,1,2500,6.3,10,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198108,13,1,4,1,2,1,1,1,2004,1,2,3,3,-1,-1,2004,1,6,41,5,3,6000,7,12,2,2,-1,200312,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,196309,42,1,3,1,2,1,1,1,2010,2,2,3,3,-1,-1,2010,1,6,41,5,3,2000,7,10,2,2,-1,198612,2,-1,-1,1,200008,2,1,2,0,1,1,2,4,2
11,110114,1,2,197711,41,1,2,1,2,1,1,1,2008,2,2,3,3,3,-1,2008,1,6,41,5,3,3000,7,12,2,2,-1,199802,3,-1,-1,1,200806,3,2,2,0,1,2,2,4,2
11,110114,1,2,199102,32,1,5,1,2,4,1,1,2010,2,2,3,3,-1,-1,2010,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,201006,2,-1,-1,1,-9,-9,2,5,0,1,1,1,1,2
11,110114,1,2,198512,42,1,3,1,2,1,1,1,2009,1,2,-1,-1,-1,-1,2007,1,6,41,5,3,3000,7,10,2,2,-1,201011,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,3,2
11,110114,1,1,197410,13,1,3,2,2,1,1,1,1997,1,2,3,3,-1,-1,1997,1,6,41,5,3,3000,7,10,2,2,-1,199310,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,199112,13,1,3,1,1,1,1,1,2006,1,10,-1,-1,-1,-1,2006,1,6,41,5,3,3500,7,10,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,197412,42,1,3,1,2,1,1,1,2004,1,2,3,-1,-1,-1,2002,1,6,41,5,3,10000,6,10,2,2,-1,199602,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,197209,13,1,3,1,2,1,1,1,2008,1,2,3,3,-1,-1,2008,1,1,20,6,1,3200,6,8,2,1,1,199704,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,197008,42,1,3,1,2,1,1,1,2001,1,2,3,3,-1,-1,2001,1,6,41,5,3,1500,7,12,2,2,-1,199101,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,199006,42,1,3,1,2,1,1,1,2007,1,2,3,5,5,-1,2007,1,6,41,5,3,5000,7,12,2,2,-1,201102,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198005,37,1,4,1,2,1,1,1,2000,1,2,3,3,-1,-1,2000,1,6,48,6,1,5000,7,11,2,2,-1,200210,2,-1,-1,1,200803,3,2,2,0,3,3,3,3,2
11,110114,1,1,197710,42,1,5,2,2,1,1,1,2004,1,2,3,-1,-1,-1,2004,1,4,47,4,1,3000,5,8,2,2,-1,200301,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198104,42,1,4,1,2,1,1,1,2002,2,2,3,3,-1,-1,2002,1,10,62,12,3,2300,6.5,12,2,2,-1,200505,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198912,13,1,3,1,2,1,1,1,2005,1,2,3,-1,-1,-1,2005,1,15,20,6,1,2000,6,10,2,2,-1,201010,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,199006,41,1,3,1,2,4,1,1,2006,3,2,3,-1,-1,-1,2006,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,201105,1,2,-1,1,201205,7,2,5,0,2,2,2,3,2
11,110114,1,2,196210,13,1,2,1,2,1,1,1,2008,1,2,3,3,-1,-1,2008,1,6,41,5,3,3000,7,10,2,2,-1,198501,2,-1,-1,2,-1,-1,-1,-1,0,2,2,2,3,2
11,110114,1,1,198002,13,1,3,1,2,1,1,1,2001,2,2,3,-1,-1,-1,2001,1,10,62,12,3,2600,7,8,2,2,-1,200210,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198403,37,1,3,1,2,1,1,1,2004,2,2,3,5,5,7,2003,1,8,48,3,1,2100,7,10,2,1,1,200610,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,197810,37,1,3,1,2,1,1,1,1997,1,2,3,3,5,5,1997,1,12,80,5,3,8000,7,10,2,2,-1,200012,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198209,37,1,3,1,2,1,1,1,2008,1,2,3,5,5,7,2000,1,7,43,5,2,5000,7,15,6,2,-1,200501,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198506,37,1,5,1,2,5,1,1,2007,2,2,3,-1,-1,-1,2003,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200808,1,2,-1,1,201012,7,2,1,0,2,2,1,1,1
11,110114,1,2,197906,23,1,6,2,2,1,1,1,2001,2,2,-1,-1,-1,-1,2001,1,15,48,6,1,3200,5,8,2,1,1,-9,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,4,1
11,110114,1,2,198102,37,1,5,1,2,1,1,1,2007,1,2,3,-1,-1,-1,2007,1,8,48,6,1,2100,6.5,9,2,2,-1,200502,1,2,-1,1,201012,3,1,1,0,2,2,1,1,1
11,110114,1,1,199110,13,1,3,1,2,1,1,1,2006,1,2,5,5,-1,-1,2006,1,15,42,5,3,3500,7,12,2,2,-1,201110,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198212,23,1,3,1,2,1,1,1,2001,1,2,3,3,-1,-1,2001,1,8,48,6,1,8000,7,10,2,2,-1,200611,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,197809,13,1,3,1,2,1,1,1,1996,1,2,3,-1,-1,-1,1996,1,8,48,6,1,3900,6,10,2,2,-1,200110,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197504,37,1,4,1,2,1,1,1,2009,1,2,3,-1,-1,-1,1995,1,8,48,6,1,6000,7,7,7,2,-1,199901,1,1,1,1,200104,3,1,1,0,1,2,1,1,1
11,110114,1,1,198403,13,1,7,2,2,1,1,1,2007,2,2,3,5,5,-1,2003,1,13,20,6,1,8200,5,9,2,1,1,201011,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198707,37,1,3,1,2,1,1,1,2008,2,2,5,5,-1,-1,2001,1,7,48,6,1,2400,6,9,2,2,-1,200711,0,-1,-1,2,-1,-1,-1,-1,0,2,2,1,1,1
11,110114,1,2,198205,37,1,6,1,2,1,1,1,2001,1,2,5,5,-1,-1,2000,1,13,80,6,1,3000,5,8,2,1,3,200905,0,-1,-1,1,-9,7,2,6,0,1,1,2,1,1
11,110114,1,1,197304,37,1,2,1,2,1,1,1,2000,2,2,3,3,-1,-1,1991,1,8,48,5,1,3000,7,15,2,2,-1,-9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,197707,37,1,4,2,2,1,1,1,1999,1,2,3,-1,-1,-1,1999,1,8,48,6,1,8000,5.5,10,7,2,-1,200904,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198009,41,1,3,1,2,1,1,1,2004,2,2,5,5,-1,-1,2004,1,13,20,6,1,2500,5,8,2,2,-1,200405,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198207,13,1,6,2,2,1,1,1,2004,2,2,3,5,5,-1,1997,1,13,20,3,1,5600,5,8,2,1,3,200804,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197912,13,1,7,2,2,1,1,1,2001,1,2,3,6,6,-1,2001,1,14,30,6,1,2900,5,9,2,1,1,201010,1,2,-1,2,-1,-1,-1,-1,0,2,1,2,1,1
11,110114,1,1,198104,37,1,4,1,2,1,1,1,1999,1,2,3,5,-1,-1,1998,1,13,20,6,1,3000,6,8,2,2,-1,-9,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198709,37,1,3,1,2,1,1,1,2008,2,2,3,-1,-1,-1,2003,1,15,70,12,3,3500,5,8,1,2,-1,200801,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198308,32,1,3,2,2,1,1,1,2004,1,2,3,-1,-1,-1,2000,1,4,47,5,2,20000,7,12,7,2,-1,200608,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198008,23,1,7,2,2,1,1,1,2005,1,2,3,3,-1,-1,2005,1,15,64,6,1,2500,7,10,5,2,-1,200305,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,197909,36,1,6,2,2,1,1,1,2004,1,2,3,-1,-1,-1,2004,1,13,20,6,1,10000,5,8,5,1,1,200610,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198301,42,1,6,1,2,1,1,1,2007,1,2,-1,-1,-1,-1,2007,1,4,20,3,1,12000,5,8,2,1,3,201101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198001,37,1,6,2,2,1,1,1,2011,1,2,-1,-1,-1,-1,2011,1,1,48,6,1,3000,5,8,2,1,3,200204,0,-1,-1,2,-1,-1,-1,-1,0,2,2,3,3,1
11,110114,1,2,198108,21,1,8,2,2,1,1,1,2011,1,2,-1,-1,-1,-1,2011,1,13,20,10,1,6800,5,8,2,1,1,201012,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,3,1
11,110114,1,2,197801,13,1,6,2,4,3,1,1,2009,1,3,3,-1,-1,-1,2009,2,-1,-1,-1,-1,-1,-1,-1,7,2,-1,200005,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198201,21,1,6,1,2,1,1,1,2006,1,2,-1,-1,-1,-1,2006,1,15,44,12,1,8000,6,8,2,1,1,201112,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,3,2
11,110114,1,1,198307,13,1,7,2,2,1,1,1,2006,1,2,-1,-1,-1,-1,2003,1,14,10,2,1,5000,5,8,7,1,2,201105,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198001,32,1,7,2,2,1,1,1,2001,1,2,-1,-1,-1,-1,2001,1,13,30,9,1,5000,5,8,7,1,1,200610,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,4,1
11,110114,1,2,198707,37,1,3,1,2,4,1,1,2005,1,2,3,-1,-1,-1,2005,3,-1,-1,-1,-1,-1,-1,-1,2,1,1,201103,1,2,-1,2,-1,-1,-1,-1,0,2,2,2,4,1
11,110114,1,1,197201,13,1,4,2,2,1,1,1,2000,1,2,3,-1,-1,-1,2000,1,15,50,6,1,2000,7,6,7,2,-1,200805,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198209,41,1,7,2,2,1,1,1,2004,1,2,-1,-1,-1,-1,2004,1,12,20,3,1,7000,5,8,2,1,2,200905,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,4,1
11,110114,1,1,197510,13,1,7,2,2,1,1,1,1992,1,2,3,-1,-1,-1,1992,1,13,20,6,1,10000,6,10,7,1,2,199912,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198109,62,1,6,2,2,1,1,1,1998,1,2,-1,-1,-1,-1,1998,1,8,48,6,1,11000,3,8,7,1,3,200912,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198104,37,1,6,1,2,1,1,1,2005,1,2,-1,-1,-1,-1,2005,1,13,20,6,1,11000,5,8,2,1,3,200810,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198108,15,1,6,2,2,1,1,1,2007,1,2,3,-1,-1,-1,2000,1,13,20,6,1,5000,5,8,7,1,2,201101,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,196909,42,1,4,1,2,1,1,1,1994,1,2,3,3,-1,-1,1994,1,4,47,5,2,6000,7,10,7,2,-1,199611,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198106,33,1,8,2,2,1,1,1,2006,1,2,-1,-1,-1,-1,2006,1,13,20,9,1,10000,5,8,7,1,1,201111,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198008,23,1,3,2,2,3,1,1,2006,1,2,3,3,-1,-1,2006,2,-1,-1,-1,-1,-1,-1,-1,5,2,-1,200304,2,-1,-1,1,201101,7,2,5,0,3,2,2,4,1
11,110114,1,2,197907,23,1,6,2,2,1,1,1,2001,1,2,3,-1,-1,-1,2001,1,9,30,3,1,3500,5,8,7,1,1,200505,1,2,-1,1,200910,7,2,5,0,2,2,2,3,1
11,110114,1,2,197810,33,1,7,2,2,1,1,1,2002,1,2,3,-1,-1,-1,2002,1,13,20,10,1,8000,5,8,7,2,-1,200401,1,1,1,1,200702,7,2,5,0,3,2,2,4,2
11,110114,1,2,197612,42,1,4,2,2,5,1,1,2004,1,2,3,3,-1,-1,1997,4,-1,-1,-1,-1,-1,-1,-1,7,2,-1,199809,2,-1,-1,1,200803,3,1,2,0,2,2,2,3,2
11,110114,1,1,198003,13,1,7,2,2,1,1,1,1999,1,2,3,-1,-1,-1,1999,1,15,10,2,1,7000,5,8,7,1,1,200711,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198202,13,1,6,2,2,1,1,1,2006,1,2,-1,-1,-1,-1,2006,1,1,20,9,1,8000,5,8,7,1,2,201105,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198102,14,1,7,2,2,1,1,1,2009,1,2,-1,-1,-1,-1,2007,1,4,63,3,1,8000,7,8,7,1,1,200905,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198010,37,1,6,2,2,1,1,1,2006,1,2,3,-1,-1,-1,2006,1,15,48,3,1,3600,5,8,2,1,1,200509,1,1,2,1,200912,7,3,1,0,2,2,2,4,1
11,110114,1,2,198411,32,1,7,2,2,1,1,1,2010,1,2,-1,-1,-1,-1,2006,1,12,20,6,3,5000,6,9,2,1,3,201002,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,4,2
11,110114,1,2,196911,12,1,6,2,3,3,1,1,2011,2,2,3,-1,-1,-1,1991,2,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200502,1,2,-1,1,200810,7,2,1,0,2,2,2,3,1
11,110114,1,1,198202,64,1,7,1,2,1,1,1,2004,1,2,-1,-1,-1,-1,2004,1,15,20,6,1,4000,5,8,2,1,2,201203,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198305,15,1,7,2,2,1,1,1,2007,1,2,3,-1,-1,-1,2007,1,15,20,9,1,12000,5,8,7,1,1,201006,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,197405,13,1,7,2,2,1,1,1,2008,1,2,3,-1,-1,-1,1994,1,15,20,6,1,10000,5.5,10,2,1,1,200111,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198008,21,1,6,2,2,1,1,1,2003,1,2,3,-1,-1,-1,1999,1,15,20,9,1,10000,5,8,2,1,1,200612,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198306,23,1,7,2,2,1,1,1,2006,1,2,3,-1,-1,-1,2002,1,4,63,6,1,10000,5,8,7,2,-1,200911,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197109,13,1,3,1,2,1,1,1,2008,1,2,3,3,-1,-1,2008,1,11,45,6,1,1500,6,7,2,2,-1,199312,2,-1,-1,1,200404,3,1,1,0,2,2,2,1,1
11,110114,1,2,196207,21,1,3,1,2,2,1,1,1999,1,2,3,-1,-1,-1,1999,1,7,43,5,2,20000,7,16,7,2,-1,198405,1,2,-1,1,199207,2,1,2,0,2,2,2,4,1
11,110114,1,2,198308,32,1,7,2,2,1,1,1,2002,1,2,3,-1,-1,-1,2002,1,4,47,5,2,20000,7,12,7,2,-1,200610,1,2,-1,1,200805,3,1,1,0,2,2,2,4,2
11,110114,1,2,198911,15,1,5,1,1,1,1,1,2007,1,-1,-1,-1,-1,-1,2007,1,15,48,6,1,2300,5,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198304,37,1,6,2,1,1,1,1,2007,1,-1,-1,-1,-1,-1,2007,1,13,20,10,1,8000,5,8,5,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198702,14,1,6,1,1,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,12,48,6,1,2000,5,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198112,23,1,3,1,2,1,1,1,2000,1,2,3,-1,-1,-1,2000,1,6,48,6,1,15000,5,8,2,2,-1,200501,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198106,42,1,6,2,2,4,1,1,2002,1,2,3,-1,-1,-1,2002,3,-1,-1,-1,-1,-1,-1,-1,7,2,-1,200703,1,2,-1,1,201109,7,2,5,0,2,2,2,2,1
11,110114,1,2,197409,61,1,4,2,2,1,1,1,2005,1,2,3,-1,-1,-1,2005,1,6,42,5,3,1500,7,10,2,2,-1,200912,1,1,2,1,200201,7,2,5,0,2,2,2,4,1
11,110114,1,2,197404,41,4,2,1,2,4,1,1,2005,1,2,3,3,3,-1,1996,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,199610,3,-1,-1,1,200104,7,2,1,0,2,2,2,4,1
11,110114,1,2,197805,33,1,3,1,2,5,1,1,2001,1,2,3,3,-1,-1,2001,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200210,2,-1,-1,2,-1,-1,-1,-1,0,2,2,2,4,1
11,110114,1,1,197806,41,1,3,1,2,1,1,1,1996,1,2,3,3,-1,-1,1996,1,8,41,6,2,10000,5,6,2,2,-1,200402,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198801,37,1,3,1,2,1,1,1,2004,1,2,3,-1,-1,-1,2004,1,8,48,8,1,3000,6,8,2,2,-1,200812,1,2,-1,1,201110,7,2,5,0,2,2,1,4,1
11,110114,1,2,197303,23,1,3,2,2,1,1,1,1999,1,2,3,-1,-1,-1,1999,1,4,47,6,2,5000,5,8,7,2,-1,200503,1,2,-1,1,200908,3,2,2,0,2,2,2,4,1
11,110114,1,2,197309,13,2,3,2,1,1,1,1,2004,1,-1,-1,-1,-1,-1,2004,1,6,48,5,1,3000,7,11,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198007,13,1,4,1,2,1,1,1,1995,1,2,3,-1,-1,-1,1995,1,8,48,3,1,7500,5,8,7,1,1,200302,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197608,42,1,3,1,2,1,1,1,2002,1,2,3,3,-1,-1,2002,1,6,42,5,3,2000,7,10,2,2,-1,200012,2,-1,-1,1,201104,3,2,2,0,2,2,2,4,1
11,110114,1,1,198211,32,1,5,1,2,2,1,1,2001,1,2,3,-1,-1,-1,2001,1,8,41,5,3,4000,7,10,2,2,-1,200702,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197709,33,20,3,1,2,1,1,1,1998,1,2,3,3,-1,-1,1998,1,6,41,6,2,2500,7,10,2,1,1,199905,2,-1,-1,1,200610,3,2,2,0,2,2,2,4,1
